,review_id,verified,review_score,product_category,reason_for_exclusion
374,product_review_000374,False,3.0,luxury_beauty,"product_review_000374,0,N/A"
375,product_review_000375,False,5.0,luxury_beauty,"product_review_000375,0,N/A"
376,product_review_000376,True,5.0,luxury_beauty,"product_review_000376,0,N/A"
377,product_review_000377,True,3.0,prime_pantry,"product_review_000377,0,N/A"
378,product_review_000378,True,5.0,prime_pantry,"product_review_000378,0,N/A"
379,product_review_000379,True,5.0,prime_pantry,"product_review_000379,0,N/A"
380,product_review_000380,True,4.0,prime_pantry,"product_review_000380,0,N/A"
381,product_review_000381,True,5.0,prime_pantry,"product_review_000381,0,N/A"
382,product_review_000382,True,5.0,prime_pantry,"product_review_000382,0,N/A"
383,product_review_000383,True,-1.0,prime_pantry,"product_review_000383,0,N/A"
384,product_review_000384,True,4.0,prime_pantry,"product_review_000384,0,N/A"
385,product_review_000385,True,5.0,prime_pantry,"product_review_000385,0,N/A"
386,product_review_000386,True,5.0,prime_pantry,"product_review_000386,0,N/A"
387,product_review_000387,True,4.0,prime_pantry,"product_review_000387,0,N/A"
388,product_review_000388,True,4.0,prime_pantry,"product_review_000388,0,N/A"
389,product_review_000389,True,5.0,luxury_beauty,"product_review_000389,0,N/A"
390,product_review_000390,False,5.0,prime_pantry,"product_review_000390,0,N/A"
391,product_review_000391,True,5.0,prime_pantry,"product_review_000391,0,N/A"
392,product_review_000392,False,4.0,prime_pantry,"product_review_000392,0,N/A"
393,product_review_000393,True,5.0,luxury_beauty,"product_review_000393,0,N/A"
394,product_review_000394,True,5.0,prime_pantry,"product_review_000394,0,N/A"
395,product_review_000395,True,3.0,prime_pantry,"product_review_000395,0,N/A"
396,product_review_000396,True,5.0,prime_pantry,"product_review_000396,0,N/A"
397,product_review_000397,True,5.0,prime_pantry,"product_review_000397,0,N/A"
398,product_review_000398,True,5.0,luxury_beauty,"product_review_000398,0,N/A"
399,product_review_000399,True,5.0,prime_pantry,"product_review_000399,0,N/A"
400,product_review_000400,False,4.0,prime_pantry,"product_review_000400,0,N/A"
401,product_review_000401,True,5.0,prime_pantry,"product_review_000401,0,N/A"
402,product_review_000402,True,-1.0,prime_pantry,"product_review_000402,0,N/A"
403,product_review_000403,False,4.0,luxury_beauty,"product_review_000403,0,N/A"
404,product_review_000404,True,4.0,prime_pantry,"product_review_000404,0,N/A"
405,product_review_000405,True,5.0,prime_pantry,"product_review_000405,0,N/A"
406,product_review_000406,False,3.0,luxury_beauty,"product_review_000406,0,N/A"
407,product_review_000407,True,-1.0,prime_pantry,"product_review_000407,0,N/A"
408,product_review_000408,True,3.0,prime_pantry,"product_review_000408,0,N/A"
409,product_review_000409,True,5.0,prime_pantry,"product_review_000409,0,N/A"
410,product_review_000410,True,5.0,prime_pantry,"product_review_000410,0,N/A"
411,product_review_000411,False,5.0,prime_pantry,"product_review_000411,0,N/A"
412,product_review_000412,False,5.0,prime_pantry,"product_review_000412,0,N/A"
413,product_review_000413,True,5.0,prime_pantry,"product_review_000413,0,N/A"
414,product_review_000414,True,5.0,luxury_beauty,"product_review_000414,0,N/A"
415,product_review_000415,True,5.0,prime_pantry,"product_review_000415,0,N/A"
416,product_review_000416,False,5.0,luxury_beauty,"product_review_000416,0,N/A"
417,product_review_000417,True,5.0,prime_pantry,"product_review_000417,0,N/A"
418,product_review_000418,True,3.0,prime_pantry,"product_review_000418,0,N/A"
419,product_review_000419,True,5.0,prime_pantry,"product_review_000419,0,N/A"
420,product_review_000420,True,5.0,prime_pantry,"product_review_000420,0,N/A"
421,product_review_000421,True,5.0,prime_pantry,"product_review_000421,0,N/A"
422,product_review_000422,True,4.0,prime_pantry,"product_review_000422,0,N/A"
423,product_review_000423,True,5.0,luxury_beauty,"product_review_000423,0,N/A"
424,product_review_000424,False,5.0,prime_pantry,"product_review_000424,0,N/A"
425,product_review_000425,True,4.0,prime_pantry,"product_review_000425,0,N/A"
426,product_review_000426,False,5.0,luxury_beauty,"product_review_000426,0,N/A"
427,product_review_000427,True,5.0,prime_pantry,"product_review_000427,0,N/A"
428,product_review_000428,True,4.0,prime_pantry,"product_review_000428,0,N/A"
429,product_review_000429,False,5.0,luxury_beauty,"product_review_000429,0,N/A"
430,product_review_000430,True,5.0,prime_pantry,"product_review_000430,0,N/A"
431,product_review_000431,False,3.0,luxury_beauty,"product_review_000431,0,N/A"
432,product_review_000432,True,5.0,prime_pantry,"product_review_000432,0,N/A"
433,product_review_000433,True,5.0,prime_pantry,"product_review_000433,0,N/A"
434,product_review_000434,False,5.0,prime_pantry,"product_review_000434,0,N/A"
435,product_review_000435,True,5.0,prime_pantry,"product_review_000435,0,N/A"
436,product_review_000436,True,5.0,,"product_review_000436,1,missing_value_or_label"
437,product_review_000437,False,4.0,luxury_beauty,"product_review_000437,0,N/A"
438,product_review_000438,False,5.0,prime_pantry,"product_review_000438,0,N/A"
439,product_review_000439,True,5.0,prime_pantry,"product_review_000439,0,N/A"
440,product_review_000440,True,5.0,prime_pantry,"product_review_000440,0,N/A"
441,product_review_000441,False,4.0,prime_pantry,"product_review_000441,0,N/A"
442,product_review_000442,True,5.0,prime_pantry,"product_review_000442,0,N/A"
443,product_review_000443,False,3.0,luxury_beauty,"product_review_000443,0,N/A"
444,product_review_000444,True,5.0,prime_pantry,"product_review_000444,0,N/A"
445,product_review_000445,True,5.0,luxury_beauty,"product_review_000445,0,N/A"
446,product_review_000446,False,4.0,luxury_beauty,"product_review_000446,0,N/A"
447,product_review_000447,True,5.0,prime_pantry,"product_review_000447,0,N/A"
448,product_review_000448,True,2.0,prime_pantry,"product_review_000448,0,N/A"
449,product_review_000449,False,5.0,luxury_beauty,"product_review_000449,0,N/A"
450,product_review_000450,True,4.0,prime_pantry,"product_review_000450,0,N/A"
451,product_review_000451,False,4.0,luxury_beauty,"product_review_000451,0,N/A"
452,product_review_000452,False,4.0,luxury_beauty,"product_review_000452,0,N/A"
453,product_review_000453,True,5.0,prime_pantry,"product_review_000453,0,N/A"
454,product_review_000454,True,5.0,prime_pantry,"product_review_000454,0,N/A"
455,product_review_000455,True,5.0,prime_pantry,"product_review_000455,0,N/A"
456,product_review_000456,True,5.0,prime_pantry,"product_review_000456,0,N/A"
457,product_review_000457,True,4.0,prime_pantry,"product_review_000457,0,N/A"
458,product_review_000458,True,4.0,prime_pantry,"product_review_000458,0,N/A"
459,product_review_000459,True,5.0,prime_pantry,"product_review_000459,0,N/A"
460,product_review_000460,True,5.0,prime_pantry,"product_review_000460,0,N/A"
461,product_review_000461,True,5.0,prime_pantry,"product_review_000461,0,N/A"
462,product_review_000462,True,5.0,prime_pantry,"product_review_000462,0,N/A"
463,product_review_000463,False,3.0,prime_pantry,"product_review_000463,0,N/A"
464,product_review_000464,True,3.0,,"product_review_000464,1,missing_value_or_label"
465,product_review_000465,False,4.0,,"product_review_000465,1,missing_value_or_label"
466,product_review_000466,True,4.0,prime_pantry,"product_review_000466,0,N/A"
467,product_review_000467,True,4.0,prime_pantry,"product_review_000467,0,N/A"
468,product_review_000468,True,5.0,prime_pantry,"product_review_000468,0,N/A"
469,product_review_000469,True,4.0,prime_pantry,"product_review_000469,0,N/A"
470,product_review_000470,True,5.0,prime_pantry,"product_review_000470,0,N/A"
471,product_review_000471,True,5.0,prime_pantry,"product_review_000471,0,N/A"
472,product_review_000472,True,5.0,luxury_beauty,"product_review_000472,0,N/A"
473,product_review_000473,True,5.0,,"product_review_000473,1,missing_value_or_label"
474,product_review_000474,True,5.0,prime_pantry,"product_review_000474,0,N/A"
475,product_review_000475,False,5.0,prime_pantry,"product_review_000475,0,N/A"
476,product_review_000476,True,3.0,,"product_review_000476,1,missing_value_or_label"
477,product_review_000477,True,5.0,prime_pantry,"product_review_000477,0,N/A"
478,product_review_000478,True,4.0,prime_pantry,"product_review_000478,0,N/A"
479,product_review_000479,False,5.0,luxury_beauty,"product_review_000479,0,N/A"
480,product_review_000480,True,5.0,prime_pantry,"product_review_000480,0,N/A"
481,product_review_000481,True,5.0,prime_pantry,"product_review_000481,0,N/A"
482,product_review_000482,True,3.0,prime_pantry,"product_review_000482,0,N/A"
483,product_review_000483,True,3.0,prime_pantry,"product_review_000483,0,N/A"
484,product_review_000484,False,5.0,prime_pantry,"product_review_000484,0,N/A"
485,product_review_000485,True,5.0,prime_pantry,"product_review_000485,0,N/A"
486,product_review_000486,False,3.0,prime_pantry,"product_review_000486,0,N/A"
487,product_review_000487,True,3.0,prime_pantry,"product_review_000487,0,N/A"
488,product_review_000488,True,2.0,luxury_beauty,"product_review_000488,0,N/A"
489,product_review_000489,True,5.0,,"product_review_000489,1,missing_value_or_label"
490,product_review_000490,True,5.0,prime_pantry,"product_review_000490,0,N/A"
491,product_review_000491,True,5.0,prime_pantry,"product_review_000491,0,N/A"
492,product_review_000492,False,5.0,prime_pantry,"product_review_000492,0,N/A"
493,product_review_000493,False,5.0,prime_pantry,"product_review_000493,0,N/A"
494,product_review_000494,False,5.0,luxury_beauty,"product_review_000494,0,N/A"
495,product_review_000495,True,4.0,prime_pantry,"product_review_000495,0,N/A"
496,product_review_000496,True,5.0,luxury_beauty,"product_review_000496,0,N/A"
497,product_review_000497,False,4.0,prime_pantry,"product_review_000497,0,N/A"
498,product_review_000498,True,5.0,prime_pantry,"product_review_000498,0,N/A"
499,product_review_000499,True,5.0,prime_pantry,"product_review_000499,0,N/A"
500,product_review_000500,True,5.0,prime_pantry,"product_review_000500,0,N/A"
501,product_review_000501,True,5.0,prime_pantry,"product_review_000501,0,N/A"
502,product_review_000502,False,4.0,luxury_beauty,"product_review_000502,0,N/A"
503,product_review_000503,False,4.0,luxury_beauty,"product_review_000503,0,N/A"
504,product_review_000504,True,3.0,luxury_beauty,"product_review_000504,0,N/A"
505,product_review_000505,False,4.0,luxury_beauty,"product_review_000505,0,N/A"
506,product_review_000506,False,4.0,prime_pantry,"product_review_000506,0,N/A"
507,product_review_000507,True,5.0,prime_pantry,"product_review_000507,0,N/A"
508,product_review_000508,False,5.0,prime_pantry,"product_review_000508,0,N/A"
509,product_review_000509,True,1.0,prime_pantry,"product_review_000509,0,N/A"
510,product_review_000510,True,5.0,prime_pantry,"product_review_000510,0,N/A"
511,product_review_000511,True,5.0,prime_pantry,"product_review_000511,0,N/A"
512,product_review_000512,True,5.0,luxury_beauty,"product_review_000512,0,N/A"
513,product_review_000513,True,5.0,prime_pantry,"product_review_000513,0,N/A"
514,product_review_000514,False,4.0,prime_pantry,"product_review_000514,0,N/A"
515,product_review_000515,True,2.0,prime_pantry,"product_review_000515,0,N/A"
516,product_review_000516,True,5.0,prime_pantry,"product_review_000516,0,N/A"
517,product_review_000517,False,5.0,luxury_beauty,"product_review_000517,0,N/A"
518,product_review_000518,True,-1.0,prime_pantry,"product_review_000518,0,N/A"
519,product_review_000519,False,5.0,luxury_beauty,"product_review_000519,0,N/A"
520,product_review_000520,True,5.0,prime_pantry,"product_review_000520,0,N/A"
521,product_review_000521,True,5.0,prime_pantry,"product_review_000521,0,N/A"
522,product_review_000522,False,3.0,luxury_beauty,"product_review_000522,0,N/A"
523,product_review_000523,True,5.0,prime_pantry,"product_review_000523,0,N/A"
524,product_review_000524,False,4.0,prime_pantry,"product_review_000524,0,N/A"
525,product_review_000525,True,4.0,prime_pantry,"product_review_000525,0,N/A"
526,product_review_000526,False,5.0,prime_pantry,"product_review_000526,0,N/A"
527,product_review_000527,False,4.0,prime_pantry,"product_review_000527,0,N/A"
528,product_review_000528,True,4.0,prime_pantry,"product_review_000528,0,N/A"
529,product_review_000529,True,5.0,prime_pantry,"product_review_000529,0,N/A"
530,product_review_000530,True,2.0,prime_pantry,"product_review_000530,0,N/A"
531,product_review_000531,True,3.0,prime_pantry,"product_review_000531,0,N/A"
532,product_review_000532,True,5.0,prime_pantry,"product_review_000532,0,N/A"
533,product_review_000533,True,3.0,prime_pantry,"product_review_000533,0,N/A"
534,product_review_000534,False,5.0,prime_pantry,"product_review_000534,0,N/A"
535,product_review_000535,True,5.0,prime_pantry,"product_review_000535,0,N/A"
536,product_review_000536,True,5.0,prime_pantry,"product_review_000536,0,N/A"
537,product_review_000537,True,4.0,prime_pantry,"product_review_000537,0,N/A"
538,product_review_000538,False,4.0,luxury_beauty,"product_review_000538,0,N/A"
539,product_review_000539,True,5.0,prime_pantry,"product_review_000539,0,N/A"
540,product_review_000540,False,-1.0,prime_pantry,"product_review_000540,0,N/A"
541,product_review_000541,True,5.0,prime_pantry,"product_review_000541,0,N/A"
542,product_review_000542,True,3.0,prime_pantry,"product_review_000542,0,N/A"
543,product_review_000543,True,1.0,prime_pantry,"product_review_000543,0,N/A"
544,product_review_000544,True,5.0,prime_pantry,"product_review_000544,0,N/A"
545,product_review_000545,True,5.0,luxury_beauty,"product_review_000545,0,N/A"
546,product_review_000546,True,5.0,prime_pantry,"product_review_000546,0,N/A"
547,product_review_000547,True,1.0,prime_pantry,"product_review_000547,0,N/A"
548,product_review_000548,False,5.0,prime_pantry,"product_review_000548,0,N/A"
549,product_review_000549,True,3.0,prime_pantry,"product_review_000549,0,N/A"
550,product_review_000550,False,3.0,luxury_beauty,"product_review_000550,0,N/A"
551,product_review_000551,True,5.0,prime_pantry,"product_review_000551,0,N/A"
552,product_review_000552,True,5.0,,"product_review_000552,1,missing_value_or_label"
553,product_review_000553,True,4.0,prime_pantry,"product_review_000553,0,N/A"
554,product_review_000554,False,3.0,luxury_beauty,"product_review_000554,0,N/A"
555,product_review_000555,False,5.0,prime_pantry,"product_review_000555,0,N/A"
556,product_review_000556,True,5.0,luxury_beauty,"product_review_000556,0,N/A"
557,product_review_000557,True,2.0,prime_pantry,"product_review_000557,0,N/A"
558,product_review_000558,False,3.0,prime_pantry,"product_review_000558,0,N/A"
559,product_review_000559,True,5.0,prime_pantry,"product_review_000559,0,N/A"
560,product_review_000560,False,5.0,luxury_beauty,"product_review_000560,0,N/A"
561,product_review_000561,True,5.0,luxury_beauty,"product_review_000561,0,N/A"
562,product_review_000562,True,5.0,prime_pantry,"product_review_000562,0,N/A"
563,product_review_000563,True,5.0,prime_pantry,"product_review_000563,0,N/A"
564,product_review_000564,True,4.0,prime_pantry,"product_review_000564,0,N/A"
565,product_review_000565,False,5.0,luxury_beauty,"product_review_000565,0,N/A"
566,product_review_000566,True,5.0,prime_pantry,"product_review_000566,0,N/A"
567,product_review_000567,True,5.0,prime_pantry,"product_review_000567,0,N/A"
568,product_review_000568,True,5.0,prime_pantry,"product_review_000568,0,N/A"
569,product_review_000569,True,5.0,prime_pantry,"product_review_000569,0,N/A"
570,product_review_000570,True,4.0,prime_pantry,"product_review_000570,0,N/A"
571,product_review_000571,False,5.0,luxury_beauty,"product_review_000571,0,N/A"
572,product_review_000572,True,-1.0,prime_pantry,"product_review_000572,0,N/A"
